priority,theme,score,file_name,extension,size_bytes,modified_at,sha256,source_path,identity_terms,research_terms,claim_control
P0,gary_profile_and_public_metadata,90,R-UKSWISS-INNOSUISSE-LIVE-READBACK_20260710_230714.md,.md,2030,2026-07-10T23:07:14.224957+01:00,58f20d45fbe1b3ce63175fcb99b19f3001f1d91234f0ba2cd00d9c10e4c6b9ee,C:\Users\user\aureon-trading\data\research\grants\applications\outreach_payloads\R-UKSWISS-INNOSUISSE-LIVE-READBACK_20260710_230714.md,aureon;gary;gary leckey;gaxlec;leckey;r&a consulting,audit;evidence os;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,90,R-UKSWISS-IUKBC-LIVE-READBACK_20260710_225955.md,.md,2034,2026-07-10T22:59:55.655962+01:00,c99bc9e592e0712bc98379187b8a30077e8e274b875c73d121fb895af83050d2,C:\Users\user\aureon-trading\data\research\grants\applications\outreach_payloads\R-UKSWISS-IUKBC-LIVE-READBACK_20260710_225955.md,aureon;gary;gary leckey;gaxlec;leckey;r&a consulting,audit;evidence os;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,90,R-UKSWISS-IUKBC-LIVE-READBACK_20260710_230714.md,.md,2034,2026-07-10T23:07:14.222956+01:00,20ada23e5fd4fbfdd4bd18413ba184eefdd4319da1e1fa77e4ddb89af562defd,C:\Users\user\aureon-trading\data\research\grants\applications\outreach_payloads\R-UKSWISS-IUKBC-LIVE-READBACK_20260710_230714.md,aureon;gary;gary leckey;gaxlec;leckey;r&a consulting,audit;evidence os;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,90,R-ZEVI2-CLEAN-MARITIME-HUB_20260710_141505.md,.md,1214,2026-07-10T14:15:05.535430+01:00,00e3eba5a0bcb146c2fad259305e6a6e3bb320fa9490b2f84f59fa582c683130,C:\Users\user\aureon-trading\data\research\grants\applications\outreach_payloads\R-ZEVI2-CLEAN-MARITIME-HUB_20260710_141505.md,aureon;gary;gary leckey;gaxlec;leckey;r&a consulting,audit;evidence os;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,89,AIRR_PORTAL_FIELD_PACK_20260705.md,.md,8255,2026-07-05T09:46:39.941689+01:00,72ce7eacbcbbfd3956cd97c24b7af40a00b73fe3a5419eee7cb3b5196cc3cfef,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\grant_ops_and_applications\aureon_grants_20260704\airr_portal_pack_20260705\AIRR_PORTAL_FIELD_PACK_20260705.md,aureon;gary;gary anthony leckey;leckey;r&a consulting,evidence os;publication;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,89,drive_work_discovery_20260705.json,.json,9705,2026-07-05T10:23:50.414868+01:00,fcfc270c438573655b47e27c79856dea3a3a1cb6bade9b3658f590a2172df026,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\grant_ops_and_applications\research\grants\drive_work_discovery_20260705.json,aureon;aureon institute;gary;gary anthony leckey;leckey;r&a consulting,profile;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,hnc_harmonic_coherence,89,aureon_research_hub.md,.md,20544,2026-07-04T23:15:12.952752+01:00,6a2c8c4798d9a033ce37dd6762acf47a6b683f457c2d21c39941d01cd3c32979,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\misc_research\Downloads\extracted\aureon_research_hub.md,aureon;aureon institute,coherence;framework;harmonic;hnc;paper;research;thesis;white paper,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,hnc_harmonic_coherence,89,AUREON_WHITE_PAPER_RESEARCH_HUB.md,.md,22367,2026-07-03T20:51:10.952688+01:00,ed19436cf4605168fc626d31cb45aeae73aeb11b495e29ff222367f4d0f61b6a,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\AUREON_WHITE_PAPER_RESEARCH_HUB.md,aureon;aureon institute,coherence;framework;harmonic;hnc;paper;research;thesis;white paper,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,88,IFS_CLF_10210032_PORTAL_DRAFT_20260709.md,.md,18751,2026-07-09T13:14:33.392254+01:00,5944058cb2b11918d0b39e953c5e9571792b95cbbf264597d168df1cab76d3be,C:\Users\user\aureon-trading\data\research\grants\applications\IFS_CLF_10210032_PORTAL_DRAFT_20260709.md,aureon;gary;gary leckey;leckey;r&a consulting,audit;evidence os;research;validation,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,88,OPENOCEAN_REPLY_CONTROL_20260711_20260711_225934.md,.md,2968,2026-07-11T22:59:34.859502+01:00,8fbf8cae75ba1d679a3a4001added29a106067b8b221195e89b75cf1b3b6441c,C:\Users\user\aureon-trading\data\research\grants\applications\OPENOCEAN_REPLY_CONTROL_20260711_20260711_225934.md,aureon;gary;gary leckey;leckey;r&a consulting,audit;evidence os;metadata;validation,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,88,P0_HBAN_HALO_BUSINESS_ANGEL_NETWORK_INVESTOR_OUTREACH_20260711_20260711_082822.md,.md,1330,2026-07-11T08:28:53.900550+01:00,77565072821e99e42f5238894d939cae364e95097826df6f83a871a741da0ec9,C:\Users\user\aureon-trading\data\research\grants\applications\investor_outreach_payloads\P0_HBAN_HALO_BUSINESS_ANGEL_NETWORK_INVESTOR_OUTREACH_20260711_20260711_082822.md,aureon;gary;gary leckey;leckey;r&a consulting,audit;evidence os;research;validation,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,88,P0_HBAN_HALO_BUSINESS_ANGEL_NETWORK_INVESTOR_OUTREACH_20260711_20260711_083006.md,.md,1445,2026-07-11T08:30:10.813086+01:00,8271edbce32a5f2e5167186b443bc5816547fdfd379cee77b7124f0448e27c82,C:\Users\user\aureon-trading\data\research\grants\applications\investor_outreach_payloads\P0_HBAN_HALO_BUSINESS_ANGEL_NETWORK_INVESTOR_OUTREACH_20260711_20260711_083006.md,aureon;gary;gary leckey;leckey;r&a consulting,audit;evidence os;research;validation,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,88,Paper_2_EPAS_Translated.md,.md,47586,2026-07-05T07:39:36.373069+01:00,96687dbe8c3414a8e7d174bef8708acc07d1a35c4859d3e12ea252889a52db2c,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\Paper_2_EPAS_Translated.md,aureon;leckey;r&a consulting,architecture;article;epas;framework;hnc;paper;validation,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,88,PRIMELINES_PROTOCOL_GATEWAY.md,.md,12215,2026-04-08T20:42:31.006325+01:00,b4b89f4b6be2fb98942b4a25d74979c76e31bc0ffc5c7c5bb9e0403e0c9f65fb,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\misc_research\AureonResearch\01_Theory\PRIMELINES_PROTOCOL_GATEWAY.md,aureon;gary;gary leckey;leckey,architecture;coherence;harmonic;research;validation;verification,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,88,README.md,.md,1321,2026-07-05T10:36:18.681590+01:00,da7e6e8ad4d3059905a88e4ece77a0e99422daf925a08197310f9ce3303c34ff,C:\Users\user\Aureon_Work_Hub_20260705\README.md,aureon;aureon institute;gary;gary leckey;leckey,metadata;research;validation,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,hnc_harmonic_coherence,88,INDEX_research.md,.md,13844,2026-04-08T20:42:37.813725+01:00,e04f53e30c83285a44620f1fdc60a2c848a25680243b6d9046bdbb144384e49d,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\misc_research\AureonResearch\01_Theory\INDEX_research.md,aureon,epas;framework;harmonic;hnc;paper;research;thesis;white paper;whitepaper,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,validation_and_verification,88,AUREON_WHITEPAPER.md,.md,21701,2026-04-08T20:42:38.054954+01:00,a5913f9563b028b505183e46b89837a483a4914206bbc5a231f4419eb87129f1,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\publication_and_outreach\AureonResearch\01_Theory\AUREON_WHITEPAPER.md,aureon,architecture;coherence;empirical;framework;harmonic;paper;publication;research;white paper;whitepaper,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,87,10210045_cfi_sen_print.txt,.txt,19181,2026-07-09T15:45:01.847342+01:00,40571674a958f74dfe64c62d5cede914e63f9c31aa552cd05aca7d8a7b96d991,C:\Users\user\aureon-trading\data\research\grants\applications\ifs_portal_evidence_20260709_1545\10210045_cfi_sen_print.txt,aureon;gary;gary leckey;gaxlec;leckey;r&a consulting,audit;evidence os;validation,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,87,_A Unified Framework for Emergent Spacetime and Symbolic Cognition via Recursive Field Dynamics.pdf,.pdf,909213,2025-09-03T20:49:00+01:00,7ee75446bb985e00005a9fcbb33b58737876bcb906d7086fd02e24bc32a07fb0,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\hnc_core_theory\OneDrive\Documents\GitHub\RAINBOW\_A Unified Framework for Emergent Spacetime and Symbolic Cognition via Recursive Field Dynamics.pdf,aureon;gary;leckey,coherence;epas;framework;harmonic;hnc;paper;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,87,QGITA_Whitepaper.md,.md,18220,1980-01-01T00:00:00+00:00,751f4bd365ab1f2cc470960be33049ca24c4faa0ee6b0dbee795baefebcd52ef,C:\Users\user\aureon-trading\loveavblr\Aueron-Trading-Quantum-Quackers-War-Ready-Version--alert-autofix-gl1\docs\QGITA_Whitepaper.md,aureon;aureon institute;gary;gary leckey;leckey,coherence;framework;paper;validation;whitepaper,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,hnc_harmonic_coherence,87,Unified_Framework_of_Symbolic_Emergence.pdf,.pdf,1034414,2026-04-08T20:42:59.031273+01:00,70523c3b2cb3f7a0ae74449e07301ce3877e43dd3bda350902e586cf02ddbd6f,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\hnc_core_theory\AureonResearch\01_Theory\whitepapers\Unified_Framework_of_Symbolic_Emergence.pdf,aureon,coherence;epas;framework;harmonic;hnc;paper;research;thesis;whitepaper,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,86,AIRR_PORTAL_LIVE_STATUS_20260706.json,.json,2438,2026-07-06T07:00:44.896745+01:00,adba2fafefb9c0070faaec416df03e473ad55537908240e6320809907ae05be1,C:\Users\user\aureon-trading\data\research\grants\applications\AIRR_PORTAL_LIVE_STATUS_20260706.json,aureon;gary;gary leckey;gaxlec;leckey;r&a consulting,evidence os;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,86,EPISODE_1_VENTURES_FORM_INTAKE_20260712_20260712_113108.md,.md,1678,2026-07-12T11:31:08.956711+01:00,2790908b25ed15d6ba7d101b9dc1a7be16656c78b07aa25f6b01c377083e9e77,C:\Users\user\aureon-trading\data\research\grants\applications\investor_form_payloads\EPISODE_1_VENTURES_FORM_INTAKE_20260712_20260712_113108.md,aureon;gary;gary leckey;gaxlec;leckey;r&a consulting,evidence os;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,86,IFS_LIVE_PORTAL_READBACK_EVIDENCE_SEARCH_20260710_110038.json,.json,7905,2026-07-10T11:00:38.981356+01:00,cf714efa8e53e4787b785f3a7e9f44cc9105ee2f43c85ad3f6c2f68ac0de24af,C:\Users\user\aureon-trading\data\research\grants\applications\IFS_LIVE_PORTAL_READBACK_EVIDENCE_SEARCH_20260710_110038.json,aureon;gary;gary leckey;gaxlec;leckey;r&a consulting,evidence os;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,86,IFS_LIVE_PORTAL_READBACK_EVIDENCE_SEARCH_20260710_122332.json,.json,7905,2026-07-10T12:23:32.332364+01:00,86a77f093a28399d245c4cbce2d7e2d53d224c6f17dd47b2089d5cd81b00e217,C:\Users\user\aureon-trading\data\research\grants\applications\IFS_LIVE_PORTAL_READBACK_EVIDENCE_SEARCH_20260710_122332.json,aureon;gary;gary leckey;gaxlec;leckey;r&a consulting,evidence os;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,86,R-CKAF-GOTT-GRANT-FUND_20260710_141505.md,.md,1334,2026-07-10T14:15:05.527250+01:00,88dd0268899b4f8db8576db06e9dd2ff6347fa9a878fa91f6d31b09237d18f37,C:\Users\user\aureon-trading\data\research\grants\applications\outreach_payloads\R-CKAF-GOTT-GRANT-FUND_20260710_141505.md,aureon;gary;gary leckey;gaxlec;leckey;r&a consulting,evidence os;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,86,R-UKSWISS-INNOSUISSE_20260710_141505.md,.md,1168,2026-07-10T14:15:05.523252+01:00,f11b94701fc363742a673e4183b82e48e4c46ea2ec6e735162bfa2c764cc6cc6,C:\Users\user\aureon-trading\data\research\grants\applications\outreach_payloads\R-UKSWISS-INNOSUISSE_20260710_141505.md,aureon;gary;gary leckey;gaxlec;leckey;r&a consulting,evidence os;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
