"Collection","SourcePath","HubPath","Name","Extension","Length","LastWriteTime"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\READING_PATHS.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\READING_PATHS.md","READING_PATHS.md",".md","7850","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\reports\AI_LLM_BENCHMARK_REPORT.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\reports\AI_LLM_BENCHMARK_REPORT.md","AI_LLM_BENCHMARK_REPORT.md",".md","16096","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\reports\AI_SENTIENCE_ACADEMIC_REPORT.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\reports\AI_SENTIENCE_ACADEMIC_REPORT.md","AI_SENTIENCE_ACADEMIC_REPORT.md",".md","16657","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\reports\AUREON_ANSWERS_REPORT.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\reports\AUREON_ANSWERS_REPORT.md","AUREON_ANSWERS_REPORT.md",".md","46190","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\reports\AUREON_BENCHMARK_ANALYSIS.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\reports\AUREON_BENCHMARK_ANALYSIS.md","AUREON_BENCHMARK_ANALYSIS.md",".md","13729","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\reports\AUREON_BUTLIN_ANALYSIS.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\reports\AUREON_BUTLIN_ANALYSIS.md","AUREON_BUTLIN_ANALYSIS.md",".md","14328","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\reports\AUREON_MATH_CHALLENGE.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\reports\AUREON_MATH_CHALLENGE.md","AUREON_MATH_CHALLENGE.md",".md","17295","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\reports\AUREON_SUPREMACY_REPORT.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\reports\AUREON_SUPREMACY_REPORT.md","AUREON_SUPREMACY_REPORT.md",".md","8726","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\reports\AUREON_WHITEPAPER.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\reports\AUREON_WHITEPAPER.md","AUREON_WHITEPAPER.md",".md","21152","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\THE_PHI_SQUARED_CHAIN_Sumer_to_Rome_to_Now.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\THE_PHI_SQUARED_CHAIN_Sumer_to_Rome_to_Now.md","THE_PHI_SQUARED_CHAIN_Sumer_to_Rome_to_Now.md",".md","34920","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\THE_RIVER_AND_THE_KERNEL.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\THE_RIVER_AND_THE_KERNEL.md","THE_RIVER_AND_THE_KERNEL.md",".md","8756","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\traffic\aureon_github_clones_timeline_2025-03-15_to_04-14.jpg","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\traffic\aureon_github_clones_timeline_2025-03-15_to_04-14.jpg","aureon_github_clones_timeline_2025-03-15_to_04-14.jpg",".jpg","209432","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\traffic\clones_14d.png","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\traffic\clones_14d.png","clones_14d.png",".png","64091","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\traffic\total_views_14d.png","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\traffic\total_views_14d.png","total_views_14d.png",".png","61224","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\traffic\unique_cloners_14d.png","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\traffic\unique_cloners_14d.png","unique_cloners_14d.png",".png","66343","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\traffic\unique_visitors_14d.png","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\traffic\unique_visitors_14d.png","unique_visitors_14d.png",".png","57297","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\UNIFIED_FIELD.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\UNIFIED_FIELD.md","UNIFIED_FIELD.md",".md","36582","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\A_Dynamic_Systems_Model_of_Coherence_Growth.pdf","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\A_Dynamic_Systems_Model_of_Coherence_Growth.pdf","A_Dynamic_Systems_Model_of_Coherence_Growth.pdf",".pdf","118042","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\AUREON_WHITE_PAPER_RESEARCH_HUB.pdf","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\AUREON_WHITE_PAPER_RESEARCH_HUB.pdf","AUREON_WHITE_PAPER_RESEARCH_HUB.pdf",".pdf","111640","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\COMPLETE_EVIDENCE_SYNTHESIS.pdf","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\COMPLETE_EVIDENCE_SYNTHESIS.pdf","COMPLETE_EVIDENCE_SYNTHESIS.pdf",".pdf","145395","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Emergent_Symbolic_Resonance_and_Algorithmic_v1.pdf","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Emergent_Symbolic_Resonance_and_Algorithmic_v1.pdf","Emergent_Symbolic_Resonance_and_Algorithmic_v1.pdf",".pdf","287745","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Emergent_Symbolic_Resonance_and_Algorithmic_v2.pdf","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Emergent_Symbolic_Resonance_and_Algorithmic_v2.pdf","Emergent_Symbolic_Resonance_and_Algorithmic_v2.pdf",".pdf","287745","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Emergent_Symbolic_Resonance_and_Lifelike.pdf","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Emergent_Symbolic_Resonance_and_Lifelike.pdf","Emergent_Symbolic_Resonance_and_Lifelike.pdf",".pdf","1077542","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\EPAS_Unified_Architecture_Project_Druid.pdf","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\EPAS_Unified_Architecture_Project_Druid.pdf","EPAS_Unified_Architecture_Project_Druid.pdf",".pdf","144120","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\EPAS_Unified_Architecture_WhitePaper_Leckey.docx","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\EPAS_Unified_Architecture_WhitePaper_Leckey.docx","EPAS_Unified_Architecture_WhitePaper_Leckey.docx",".docx","26221","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\EPAS_ZPE_White_Paper_Leckey_2026.docx","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\EPAS_ZPE_White_Paper_Leckey_2026.docx","EPAS_ZPE_White_Paper_Leckey_2026.docx",".docx","30552","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Feasibility_Assessment_of_the_Electro_Plasma.pdf","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Feasibility_Assessment_of_the_Electro_Plasma.pdf","Feasibility_Assessment_of_the_Electro_Plasma.pdf",".pdf","450427","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\FRESH_DATA_UPDATE_MAR24.pdf","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\FRESH_DATA_UPDATE_MAR24.pdf","FRESH_DATA_UPDATE_MAR24.pdf",".pdf","136153","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Harmonic_Nexus_Theory_of_Becoming.pdf","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Harmonic_Nexus_Theory_of_Becoming.pdf","Harmonic_Nexus_Theory_of_Becoming.pdf",".pdf","564861","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Harmonic_Nexus_Theory_Part_2_Validation.pdf","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Harmonic_Nexus_Theory_Part_2_Validation.pdf","Harmonic_Nexus_Theory_Part_2_Validation.pdf",".pdf","508109","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Harmonic_Reality_Framework_and_the_Master.pdf","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Harmonic_Reality_Framework_and_the_Master.pdf","Harmonic_Reality_Framework_and_the_Master.pdf",".pdf","232953","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_2026_Prediction_Of_2026_WOW_Signal_B.docx","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_2026_Prediction_Of_2026_WOW_Signal_B.docx","HNC_2026_Prediction_Of_2026_WOW_Signal_B.docx",".docx","14942","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_Aureon_Unified_WhitePaper.pdf","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_Aureon_Unified_WhitePaper.pdf","HNC_Aureon_Unified_WhitePaper.pdf",".pdf","339007","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_Evolutionary_Framework.pdf","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_Evolutionary_Framework.pdf","HNC_Evolutionary_Framework.pdf",".pdf","20588","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_Grand_Unified_Framework_Leckey_2026.docx","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_Grand_Unified_Framework_Leckey_2026.docx","HNC_Grand_Unified_Framework_Leckey_2026.docx",".docx","50380","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_Grand_Unified_Framework_Leckey_2026.pdf","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_Grand_Unified_Framework_Leckey_2026.pdf","HNC_Grand_Unified_Framework_Leckey_2026.pdf",".pdf","671043","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_Grand_Unified_v2_PrimarySource_Leckey_2026.docx","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_Grand_Unified_v2_PrimarySource_Leckey_2026.docx","HNC_Grand_Unified_v2_PrimarySource_Leckey_2026.docx",".docx","45578","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_Grand_Unified_v2_PrimarySource_Leckey_2026_rev2.docx","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_Grand_Unified_v2_PrimarySource_Leckey_2026_rev2.docx","HNC_Grand_Unified_v2_PrimarySource_Leckey_2026_rev2.docx",".docx","39487","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_Grand_Unified_v2_PrimarySource_Leckey_2026_rev3.docx","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_Grand_Unified_v2_PrimarySource_Leckey_2026_rev3.docx","HNC_Grand_Unified_v2_PrimarySource_Leckey_2026_rev3.docx",".docx","44067","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_Grand_Unified_v3_ClearTables_Leckey_2026.docx","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_Grand_Unified_v3_ClearTables_Leckey_2026.docx","HNC_Grand_Unified_v3_ClearTables_Leckey_2026.docx",".docx","43924","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_Grand_Unified_v4_Fixed_Leckey_2026.docx","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_Grand_Unified_v4_Fixed_Leckey_2026.docx","HNC_Grand_Unified_v4_Fixed_Leckey_2026.docx",".docx","44007","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_Grand_Unified_v4_Mobile_Leckey_2026.docx","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_Grand_Unified_v4_Mobile_Leckey_2026.docx","HNC_Grand_Unified_v4_Mobile_Leckey_2026.docx",".docx","35250","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_MYCELIUM_WHITEPAPER.docx","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_MYCELIUM_WHITEPAPER.docx","HNC_MYCELIUM_WHITEPAPER.docx",".docx","21916","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_MYCELIUM_WHITEPAPER_1.docx","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\HNC_MYCELIUM_WHITEPAPER_1.docx","HNC_MYCELIUM_WHITEPAPER_1.docx",".docx","21916","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Lambda_Materialization_Gradient_Integrity.docx","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Lambda_Materialization_Gradient_Integrity.docx","Lambda_Materialization_Gradient_Integrity.docx",".docx","121806","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Leckey_HNC_Evolutionary_Framework_arXiv.pdf","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Leckey_HNC_Evolutionary_Framework_arXiv.pdf","Leckey_HNC_Evolutionary_Framework_arXiv.pdf",".pdf","22621","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Lumina_Subsystem_Integrated_Quantum_Amplifier.pdf","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Lumina_Subsystem_Integrated_Quantum_Amplifier.pdf","Lumina_Subsystem_Integrated_Quantum_Amplifier.pdf",".pdf","175662","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Maeshowe_Seer_Decode_Report.docx","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Maeshowe_Seer_Decode_Report.docx","Maeshowe_Seer_Decode_Report.docx",".docx","13963","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Maeshowe_Seer_Decode_Report_2026.docx","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\whitepapers\Maeshowe_Seer_Decode_Report_2026.docx","Maeshowe_Seer_Decode_Report_2026.docx",".docx","13963","03/07/2026 20:51:10"
